ticket,cohort,person_id,household_id,name_transcribed,name_normalized,stratum,seed_source_id,seed_source_date,letter_list_dates,research_outcome,identity_confidence,residence_confidence,household_confidence,occupation_confidence,candidate_ids,proposed_birth,proposed_death,proposed_arrival_migration,proposed_occupation_trade,proposed_address_property,proposed_spouse_kin,proposed_civic_voter_census,proposed_household_facts,evidence_for,evidence_against,source_ids,source_urls_locators,source_tiers,queries,access_dates,source_limitations,recommended_data_action,notes
T-0442,1,vyekoff_henry_s,hh_vyekoff_henry_s,Henry S. Vyekoff,Henry S. Vyekoff,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Henry S. Vyekoff"" Chicago 1835 | ""Henry S. Vyekoff"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,demans_j_t,hh_demans_j_t,J. T Demans,J. T Demans,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""J. T Demans"" Chicago 1835 | ""J. T Demans"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,force_john,hh_force_john,John Force,John Force,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""John Force"" Chicago 1835 | ""John Force"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,bloget_josiah_i,hh_bloget_josiah_i,Josiah I Bloget,Josiah I Bloget,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Josiah I Bloget"" Chicago 1835 | ""Josiah I Bloget"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,lorenzo_maccoy,hh_lorenzo_maccoy,maccoy Lorenzo,maccoy Lorenzo,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""maccoy Lorenzo"" Chicago 1835 | ""maccoy Lorenzo"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,sunny_miches,hh_sunny_miches,Miches! Sunny,Miches! Sunny,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Miches! Sunny"" Chicago 1835 | ""Miches! Sunny"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,anstin_al,hh_anstin_al,Mr. Al. Anstin,Mr. Al. Anstin,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Mr. Al. Anstin"" Chicago 1835 | ""Mr. Al. Anstin"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,mary_nelson,hh_mary_nelson,Nelson mary Miss,Nelson mary Miss,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Nelson mary Miss"" Chicago 1835 | ""Nelson mary Miss"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,oakley_benjamin_w,hh_oakley_benjamin_w,Benjamin W. Oakley,Benjamin W. Oakley,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Oakley Benjamin W."" Chicago 1835 | ""Oakley Benjamin W."" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,harriet_paddock,hh_harriet_paddock,Paddock Harriet Miss.,Paddock Harriet Miss.,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Paddock Harriet Miss."" Chicago 1835 | ""Paddock Harriet Miss."" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,win_payne,hh_win_payne,Payne Win.,Payne Win.,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Payne Win."" Chicago 1835 | ""Payne Win."" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,preston_stephen_ii,hh_preston_stephen_ii,Stephen II. Preston,Stephen II. Preston,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Preston Stephen II."" Chicago 1835 | ""Preston Stephen II."" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,starkweather_robt,hh_starkweather_robt,Rob't. Starkweather,Rob't. Starkweather,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Rob't. Starkweather"" Chicago 1835 | ""Rob't. Starkweather"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,codding_sally,hh_codding_sally,Sally Mr Codding,Sally Mr Codding,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Sally Mr Codding"" Chicago 1835 | ""Sally Mr Codding"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,byam_seth,hh_byam_seth,Seth Byam,Seth Byam,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Seth Byam"" Chicago 1835 | ""Seth Byam"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,helen_soren,hh_helen_soren,Soren Helen Miss,Soren Helen Miss,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Soren Helen Miss"" Chicago 1835 | ""Soren Helen Miss"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,beger_tobias,hh_beger_tobias,Tobias Beger,Tobias Beger,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Tobias Beger"" Chicago 1835 | ""Tobias Beger"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,saunders_william_s,hh_saunders_william_s,William S. Saunders,William S. Saunders,letter_list_only,chicago_democrat_1833_1835,,1835-07-01,no_corroboration,unresolved / no safe external match,present (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""William S. Saunders"" Chicago 1835 | ""William S. Saunders"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,vaughan_alanson_b,hh_vaughan_alanson_b,Alanson B. Vaughan,Alanson B. Vaughan,letter_list_only,chicago_democrat_1833_1835,,1834-07-02,candidate_identity,candidate — unasserted,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),cand_alanson_b_vaughan_of_mower_county__vaughan_alanson_b,,,,,,,,,"Later Minnesota county histories contain the same unusual name, Alanson B. Vaughan. No reviewed source bridges that later settler to Chicago's letter return, so the lead remains possible only.",No migration or household record connects him to the Chicago letter-list entry.,mower_history_alanson_vaughan,mower_history_alanson_vaughan: https://archive.org/search?query=%22Alanson+B.+Vaughan%22 — Alanson B. Vaughan and Lansing Township passages,mower_history_alanson_vaughan:3,"""Alanson B. Vaughan"" Chicago 1835 | ""Alanson B. Vaughan"" Illinois genealogy",2026-08-31,"mower_history_alanson_vaughan: Exact uncommon-name lead in later Minnesota records. No source bridge to Chicago's 1835 letter list was found, so no migration or household fact is asserted.",retain candidate unasserted; resolve in T-0487 before any canonical identity change,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,mvaughton_angus,hh_mvaughton_angus,Angus M'Vaughton,Angus M'Vaughton,letter_list_only,chicago_democrat_1833_1835,,1834-10-22,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Angus M'Vaughton"" Chicago 1835 | ""Angus M'Vaughton"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,ostrander_catherine,hh_ostrander_catherine,Catherine Ostrander,Catherine Ostrander,letter_list_only,chicago_democrat_1833_1835,,1834-10-22,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Catherine Ostrander"" Chicago 1835 | ""Catherine Ostrander"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,torry_d_v_s,hh_torry_d_v_s,D. V. S. Torry,D. V. S. Torry,letter_list_only,chicago_democrat_1833_1835,,1834-04-16,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""D. V. S. Torry"" Chicago 1835 | ""D. V. S. Torry"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,farren_dean,hh_farren_dean,Dean Farren,Dean Farren,letter_list_only,chicago_democrat_1833_1835,,1834-01-28,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Dean Farren"" Chicago 1835 | ""Dean Farren"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,benn_eli,hh_benn_eli,Eli Benn,Eli Benn,letter_list_only,chicago_democrat_1833_1835,,1834-04-08,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Eli Benn"" Chicago 1835 | ""Eli Benn"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,spalding_franklin,hh_spalding_franklin,Franklin Spalding,Franklin Spalding,letter_list_only,chicago_democrat_1833_1835,,1834-04-01,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Franklin Spalding"" Chicago 1835 | ""Franklin Spalding"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,vanderbogart_h,hh_vanderbogart_h,H. Vanderbogart,H. Vanderbogart,letter_list_only,chicago_democrat_1833_1835; fergus_1843_old_settler_death_notices,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""H. Vanderbogart"" Chicago 1835 | ""H. Vanderbogart"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,eager_hiram,hh_eager_hiram,Hiram Eager,Hiram Eager,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Hiram Eager"" Chicago 1835 | ""Hiram Eager"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,langer_jacob,hh_langer_jacob,Jacob Langer,Jacob Langer,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Jacob Langer"" Chicago 1835 | ""Jacob Langer"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,mcfadden_james,hh_mcfadden_james,James McFadden,James McFadden,letter_list_only,chicago_democrat_1833_1835,,1834-07-02,candidate_identity,candidate — unasserted,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),cand_james_mcfadden_of_dayton_galena__mcfadden_james,,,,,,,,,"A La Salle County history supplies a competing James McFadden in northern Illinois, but places his activity at Dayton and Galena rather than Chicago. It is retained as a conflict, not merged.",The source places him away from Chicago during the relevant period.,lasalle_history_james_mcfadden,lasalle_history_james_mcfadden: https://ldsgenealogy.com/IL/books/History-of-La-Salle-County-Illinois-part-25.htm — James McFadden biographical passage,lasalle_history_james_mcfadden:3,"""James McFadden"" Chicago 1835 | ""James McFadden"" Illinois genealogy",2026-08-31,lasalle_history_james_mcfadden: A competing exact-name candidate whose stated Dayton and Galena chronology conflicts with assuming he is the Chicago letter-list person.,retain candidate unasserted; resolve in T-0487 before any canonical identity change,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,holder_jesse,hh_holder_jesse,Jesse Holder,Jesse Holder,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Jesse Holder"" Chicago 1835 | ""Jesse Holder"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,musgrave_john,hh_musgrave_john,John Musgrave,John Musgrave,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""John Musgrave"" Chicago 1835 | ""John Musgrave"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,folliott_jonathan,hh_folliott_jonathan,Jonathan Folliott,Jonathan Folliott,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Jonathan Folliott"" Chicago 1835 | ""Jonathan Folliott"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,kinsey_joshua,hh_kinsey_joshua,Joshua Kinsey,Joshua Kinsey,letter_list_only,chicago_democrat_1833_1835,,1834-07-09,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Joshua Kinsey"" Chicago 1835 | ""Joshua Kinsey"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,albyn_lucius_b,hh_albyn_lucius_b,Lucius B. Albyn,Lucius B. Albyn,letter_list_only,chicago_democrat_1833_1835,,1834-07-09,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Lucius B. Albyn"" Chicago 1835 | ""Lucius B. Albyn"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,cutler_morris,hh_cutler_morris,Morris Cutler,Morris Cutler,letter_list_only,chicago_democrat_1833_1835,,1835-05-20,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Morris Cutler"" Chicago 1835 | ""Morris Cutler"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
T-0442,1,stephens_s,hh_stephens_s,Mrs. S. Stephens,Mrs. S. Stephens,letter_list_only,chicago_democrat_1833_1835,,1834-04-01,no_corroboration,unresolved / no safe external match,uncertain (inferred),existing canonical household; composition not re-adjudicated in T-0442,none_recorded (reconstructed),,,,,,,,,,"No reliable record found in the reviewed web, institutional-history, digitized-book, newspaper-index and genealogy-finding-aid searches could be tied to this 1835 Chicago person without relying on the name alone.",,,,,"""Mrs. S. Stephens"" Chicago 1835 | ""Mrs. S. Stephens"" Illinois genealogy",2026-08-31,Candidate and no-find decisions are bounded by the sources searched; name similarity alone was not accepted as identity evidence.,retain documented no-find; revisit only with new evidence,No candidate fact is asserted unless a source bridges the candidate to the 1835 Chicago record by more than name similarity.
